state,p_win,run_date
South Carolina,0.04469999999999987,2024-06-16
South Dakota,0.0039000000000001,2024-06-16
Tennessee,0.00290000000000003,2024-06-16
Texas,0.0758,2024-06-16
Utah,3.000000000000063e-4,2024-06-16
Vermont,0.9997,2024-06-16
Virginia,0.6331999999999998,2024-06-16
Washington,0.9270000000000002,2024-06-16
West Virginia,7.000000000000236e-4,2024-06-16
Wisconsin,0.43250000000000016,2024-06-16
Wyoming,3.00000000000005e-4,2024-06-16
National,0.44299999999999967,2024-06-16
Nebraska,0.00310000000000004,2024-06-16
Maine,0.6738,2024-06-16
Alabama,0.00299999999999995,2024-06-17
Alaska,0.04220000000000002,2024-06-17
Arizona,0.2726999999999998,2024-06-17
Arkansas,0.00319999999999994,2024-06-17
California,0.9946,2024-06-17
Colorado,0.7686999999999999,2024-06-17
Connecticut,0.9327999999999996,2024-06-17
Delaware,0.912,2024-06-17
District of Columbia,0.9997,2024-06-17
Florida,0.16450000000000012,2024-06-17
Georgia,0.2348000000000001,2024-06-17
Hawaii,0.9898,2024-06-17
Idaho,0.00149999999999997,2024-06-17
Illinois,0.9066000000000002,2024-06-17
Indiana,0.01639999999999998,2024-06-17
Iowa,0.04990000000000024,2024-06-17
Kansas,0.0178,2024-06-17
Kentucky,0.00259999999999999,2024-06-17
Louisiana,0.00980000000000001,2024-06-17
Maine CD-1,0.9797,2024-06-17
Maine CD-2,0.1498,2024-06-17
Maryland,0.9982,2024-06-17
Massachusetts,0.9963,2024-06-17
Michigan,0.4152000000000002,2024-06-17
Minnesota,0.5307000000000005,2024-06-17
Mississippi,0.02090000000000011,2024-06-17
Missouri,0.02089999999999992,2024-06-17
Montana,0.02829999999999996,2024-06-17
Nebraska CD-1,0.01639999999999999,2024-06-17
Nebraska CD-2,0.4955000000000001,2024-06-17
Nebraska CD-3,0,2024-06-17
Nevada,0.32380000000000014,2024-06-17
New Hampshire,0.5769000000000001,2024-06-17
New Jersey,0.8300000000000005,2024-06-17
New Mexico,0.7413000000000001,2024-06-17
New York,0.9517,2024-06-17
North Carolina,0.22979999999999975,2024-06-17
North Dakota,0.00100000000000002,2024-06-17
Ohio,0.13740000000000008,2024-06-17
Oklahoma,5.00000000000017e-4,2024-06-17
Oregon,0.8822999999999996,2024-06-17
Pennsylvania,0.3437999999999988,2024-06-17
Rhode Island,0.9504,2024-06-17
South Carolina,0.04659999999999997,2024-06-17
South Dakota,0.00460000000000004,2024-06-17
Tennessee,0.00449999999999987,2024-06-17
Texas,0.08160000000000008,2024-06-17
Utah,6.00000000000022e-4,2024-06-17
Vermont,0.9994,2024-06-17
Virginia,0.6415999999999997,2024-06-17
Washington,0.9314,2024-06-17
West Virginia,7.000000000000029e-4,2024-06-17
Wisconsin,0.45340000000000047,2024-06-17
Wyoming,3.000000000000116e-4,2024-06-17
National,0.4356999999999997,2024-06-17
Nebraska,0.00200000000000005,2024-06-17
Maine,0.6771000000000004,2024-06-17
Alabama,0.0021,2024-06-18
Alaska,0.0440999999999999,2024-06-18
Arizona,0.28609999999999985,2024-06-18
Arkansas,0.0021999999999999,2024-06-18
California,0.9958,2024-06-18
Colorado,0.7684999999999993,2024-06-18
Connecticut,0.9300000000000004,2024-06-18
Delaware,0.912300000000001,2024-06-18
District of Columbia,0.9994,2024-06-18
Florida,0.16320000000000018,2024-06-18
Georgia,0.2277000000000008,2024-06-18
Hawaii,0.9913,2024-06-18
Idaho,8.000000000000271e-4,2024-06-18
Illinois,0.9013000000000004,2024-06-18
Indiana,0.01680000000000006,2024-06-18
Iowa,0.05129999999999998,2024-06-18
Kansas,0.01760000000000009,2024-06-18
Kentucky,0.00350000000000005,2024-06-18
Louisiana,0.01150000000000007,2024-06-18
Maine CD-1,0.976,2024-06-18
Maine CD-2,0.15100000000000016,2024-06-18
Maryland,0.9969,2024-06-18
Massachusetts,0.998,2024-06-18
Michigan,0.40460000000000007,2024-06-18
Minnesota,0.5394999999999999,2024-06-18
Mississippi,0.02359999999999994,2024-06-18
Missouri,0.02060000000000004,2024-06-18
Montana,0.02809999999999997,2024-06-18
Nebraska CD-1,0.01500000000000013,2024-06-18
Nebraska CD-2,0.49329999999999963,2024-06-18
Nebraska CD-3,2.0000000000000895e-4,2024-06-18
Nevada,0.33199999999999963,2024-06-18
New Hampshire,0.5765000000000002,2024-06-18
New Jersey,0.8397999999999998,2024-06-18
New Mexico,0.7434999999999997,2024-06-18
New York,0.9506,2024-06-18
North Carolina,0.2319000000000002,2024-06-18
North Dakota,6.000000000000163e-4,2024-06-18
Ohio,0.13300000000000042,2024-06-18
Oklahoma,8.000000000000368e-4,2024-06-18
Oregon,0.8811,2024-06-18
Pennsylvania,0.3349000000000001,2024-06-18
Rhode Island,0.9485999999999998,2024-06-18
South Carolina,0.04450000000000038,2024-06-18
South Dakota,0.00540000000000003,2024-06-18
Tennessee,0.00319999999999994,2024-06-18
Texas,0.08099999999999975,2024-06-18
Utah,5.999999999999978e-4,2024-06-18
Vermont,0.9995,2024-06-18
Virginia,0.6312999999999996,2024-06-18
Washington,0.9346000000000004,2024-06-18
West Virginia,4.999999999999882e-4,2024-06-18
Wisconsin,0.4515000000000004,2024-06-18
Wyoming,2.9999999999999987e-4,2024-06-18
National,0.4401,2024-06-18
Nebraska,0.00279999999999999,2024-06-18
Maine,0.6815999999999991,2024-06-18
Alabama,0.00350000000000004,2024-06-19
Alaska,0.04549999999999979,2024-06-19
Arizona,0.27829999999999955,2024-06-19
Arkansas,0.00270000000000005,2024-06-19
California,0.997,2024-06-19
Colorado,0.7806000000000002,2024-06-19
Connecticut,0.9341,2024-06-19
Delaware,0.9121999999999998,2024-06-19
District of Columbia,0.9993,2024-06-19
Florida,0.16099999999999995,2024-06-19
Georgia,0.23419999999999944,2024-06-19
Hawaii,0.9897,2024-06-19
Idaho,0.00230000000000002,2024-06-19
Illinois,0.8986,2024-06-19
Indiana,0.01650000000000005,2024-06-19
Iowa,0.05340000000000009,2024-06-19
Kansas,0.01959999999999992,2024-06-19
Kentucky,0.00339999999999995,2024-06-19
Louisiana,0.01080000000000018,2024-06-19
Maine CD-1,0.9799,2024-06-19
Maine CD-2,0.15229999999999974,2024-06-19
Maryland,0.997,2024-06-19
Massachusetts,0.9976,2024-06-19
Michigan,0.4105000000000007,2024-06-19
Minnesota,0.5346999999999993,2024-06-19
Mississippi,0.02099999999999965,2024-06-19
Missouri,0.02209999999999999,2024-06-19
Montana,0.02859999999999978,2024-06-19
Nebraska CD-1,0.01899999999999995,2024-06-19
Nebraska CD-2,0.4896000000000004,2024-06-19
Nebraska CD-3,6.000000000000159e-4,2024-06-19
Nevada,0.3336999999999998,2024-06-19
New Hampshire,0.5729999999999997,2024-06-19
New Jersey,0.8324000000000001,2024-06-19
New Mexico,0.7474,2024-06-19
New York,0.9494999999999996,2024-06-19
North Carolina,0.2354000000000008,2024-06-19
North Dakota,7.0000000000001e-4,2024-06-19
Ohio,0.1306999999999999,2024-06-19
Oklahoma,8.9999999999995e-4,2024-06-19
Oregon,0.8901999999999999,2024-06-19
Pennsylvania,0.3446000000000002,2024-06-19
Rhode Island,0.949,2024-06-19
South Carolina,0.04409999999999985,2024-06-19
South Dakota,0.00470000000000012,2024-06-19
Tennessee,0.00449999999999989,2024-06-19
Texas,0.08119999999999997,2024-06-19
Utah,0.00100000000000006,2024-06-19
Vermont,0.9998,2024-06-19
Virginia,0.6396999999999999,2024-06-19
Washington,0.9302999999999998,2024-06-19
West Virginia,5.00000000000031e-4,2024-06-19
Wisconsin,0.4604,2024-06-19
Wyoming,4.0000000000002094e-4,2024-06-19
National,0.4432999999999994,2024-06-19
Nebraska,0.00159999999999998,2024-06-19
Maine,0.6825000000000001,2024-06-19
Alabama,0.00209999999999998,2024-06-20
Alaska,0.03670000000000009,2024-06-20
Arizona,0.2709999999999995,2024-06-20
Arkansas,0.00250000000000003,2024-06-20
California,0.9968,2024-06-20
Colorado,0.7631,2024-06-20
Connecticut,0.9328,2024-06-20
Delaware,0.917,2024-06-20
District of Columbia,0.9989,2024-06-20
Florida,0.16820000000000007,2024-06-20
Georgia,0.224199999999999,2024-06-20
Hawaii,0.992,2024-06-20
Idaho,6.000000000000033e-4,2024-06-20
Illinois,0.901,2024-06-20
Indiana,0.01629999999999991,2024-06-20
Iowa,0.05179999999999994,2024-06-20
Kansas,0.01699999999999999,2024-06-20
Kentucky,0.00219999999999987,2024-06-20
Louisiana,0.00810000000000002,2024-06-20
Maine CD-1,0.9765,2024-06-20
Maine CD-2,0.1484,2024-06-20
Maryland,0.9975,2024-06-20
Massachusetts,0.9986,2024-06-20
Michigan,0.40720000000000034,2024-06-20
Minnesota,0.5447000000000001,2024-06-20
Mississippi,0.02259999999999991,2024-06-20
Missouri,0.01969999999999989,2024-06-20
Montana,0.01040000000000001,2024-06-20
Nebraska CD-1,0.01599999999999998,2024-06-20
Nebraska CD-2,0.4901999999999997,2024-06-20
Nebraska CD-3,1.0000000000000776e-4,2024-06-20
Nevada,0.3387000000000003,2024-06-20
New Hampshire,0.5726,2024-06-20
New Jersey,0.8346999999999993,2024-06-20
New Mexico,0.7525000000000002,2024-06-20
New York,0.9334000000000006,2024-06-20
North Carolina,0.2275999999999988,2024-06-20
North Dakota,6.000000000000123e-4,2024-06-20
Ohio,0.12560000000000093,2024-06-20
Oklahoma,5.999999999999983e-4,2024-06-20
Oregon,0.8852999999999995,2024-06-20
Pennsylvania,0.3331999999999998,2024-06-20
Rhode Island,0.9473999999999996,2024-06-20
South Carolina,0.04399999999999993,2024-06-20
South Dakota,0.00339999999999996,2024-06-20
Tennessee,0.00339999999999995,2024-06-20
Texas,0.08880000000000034,2024-06-20
Utah,3.000000000000106e-4,2024-06-20
Vermont,0.9997,2024-06-20
Virginia,0.6459000000000001,2024-06-20
Washington,0.9340999999999998,2024-06-20
West Virginia,9.000000000000117e-4,2024-06-20
Wisconsin,0.4232999999999997,2024-06-20
Wyoming,4.000000000000183e-4,2024-06-20
National,0.4345000000000001,2024-06-20
Nebraska,0.00180000000000005,2024-06-20
Maine,0.6817000000000005,2024-06-20
Alabama,0.00289999999999999,2024-06-21
Alaska,0.04000000000000025,2024-06-21
Arizona,0.2666999999999998,2024-06-21
Arkansas,0.00169999999999998,2024-06-21
California,0.9968,2024-06-21
Colorado,0.7791999999999988,2024-06-21
Connecticut,0.9315000000000002,2024-06-21
Delaware,0.9134000000000004,2024-06-21
District of Columbia,0.9993,2024-06-21
Florida,0.16960000000000006,2024-06-21
Georgia,0.2363000000000001,2024-06-21
Hawaii,0.9889,2024-06-21
Idaho,0.00119999999999999,2024-06-21
Illinois,0.9056999999999994,2024-06-21
Indiana,0.01390000000000005,2024-06-21
Iowa,0.05439999999999999,2024-06-21
Kansas,0.01749999999999995,2024-06-21
Kentucky,0.00309999999999997,2024-06-21
Louisiana,0.01049999999999982,2024-06-21
Maine CD-1,0.9787,2024-06-21
Maine CD-2,0.15689999999999982,2024-06-21
Maryland,0.9965,2024-06-21
Massachusetts,0.9982,2024-06-21
Michigan,0.39960000000000023,2024-06-21
Minnesota,0.5447000000000003,2024-06-21
Mississippi,0.02610000000000018,2024-06-21
Missouri,0.03230000000000003,2024-06-21
Montana,0.01110000000000004,2024-06-21
Nebraska CD-1,0.01770000000000008,2024-06-21
Nebraska CD-2,0.4756,2024-06-21
Nebraska CD-3,2.000000000000142e-4,2024-06-21
Nevada,0.33649999999999924,2024-06-21
New Hampshire,0.5802999999999999,2024-06-21
New Jersey,0.8242999999999996,2024-06-21
New Mexico,0.755,2024-06-21
New York,0.9292,2024-06-21
North Carolina,0.23139999999999944,2024-06-21
North Dakota,8.000000000000653e-4,2024-06-21
Ohio,0.12070000000000015,2024-06-21
Oklahoma,8.000000000000434e-4,2024-06-21
Oregon,0.8914999999999994,2024-06-21
Pennsylvania,0.3283000000000001,2024-06-21
Rhode Island,0.9530000000000004,2024-06-21
South Carolina,0.04539999999999968,2024-06-21
South Dakota,0.00409999999999993,2024-06-21
Tennessee,0.00200000000000002,2024-06-21
Texas,0.08850000000000013,2024-06-21
Utah,0.00149999999999998,2024-06-21
Vermont,0.9998,2024-06-21
Virginia,0.6333000000000008,2024-06-21
Washington,0.9352999999999996,2024-06-21
West Virginia,9.000000000000183e-4,2024-06-21
Wisconsin,0.4233999999999995,2024-06-21
Wyoming,1.0000000000000776e-4,2024-06-21
National,0.4340999999999992,2024-06-21
Nebraska,0.00280000000000001,2024-06-21
Maine,0.6835000000000001,2024-06-21
Alabama,0.002300000000000027,2024-06-22
Alaska,0.03549999999999997,2024-06-22
Arizona,0.26,2024-06-22
Arkansas,0.0033000000000000117,2024-06-22
California,0.9959000000000001,2024-06-22
Colorado,0.7593000000000003,2024-06-22
Connecticut,0.9299,2024-06-22
Delaware,0.9162000000000001,2024-06-22
District of Columbia,0.9991000000000001,2024-06-22
Florida,0.15300000000000094,2024-06-22
Georgia,0.2262000000000005,2024-06-22
Hawaii,0.9879000000000002,2024-06-22
Idaho,8.000000000000012e-4,2024-06-22
Illinois,0.9081,2024-06-22
Indiana,0.014100000000000066,2024-06-22
Iowa,0.056500000000000036,2024-06-22
Kansas,0.013999999999999997,2024-06-22
Kentucky,0.003500000000000042,2024-06-22
Louisiana,0.010700000000000057,2024-06-22
Maine CD-1,0.9792999999999998,2024-06-22
Maine CD-2,0.15739999999999993,2024-06-22
Maryland,0.9974000000000001,2024-06-22
Massachusetts,0.9983999999999998,2024-06-22
Michigan,0.41050000000000003,2024-06-22
Minnesota,0.5425000000000002,2024-06-22
Mississippi,0.025300000000000277,2024-06-22
Missouri,0.034399999999999965,2024-06-22
Montana,0.011699999999999964,2024-06-22
Nebraska CD-1,0.01439999999999983,2024-06-22
Nebraska CD-2,0.47920000000000007,2024-06-22
Nebraska CD-3,2.0000000000001551e-4,2024-06-22
Nevada,0.33999999999999964,2024-06-22
New Hampshire,0.5765000000000002,2024-06-22
New Jersey,0.8279999999999998,2024-06-22
New Mexico,0.7543999999999997,2024-06-22
New York,0.9311,2024-06-22
North Carolina,0.2351000000000002,2024-06-22
North Dakota,3.000000000000041e-4,2024-06-22
Ohio,0.1242000000000005,2024-06-22
Oklahoma,6.000000000000201e-4,2024-06-22
Oregon,0.8876000000000002,2024-06-22
Pennsylvania,0.34119999999999967,2024-06-22
Rhode Island,0.9517999999999998,2024-06-22
South Carolina,0.04689999999999973,2024-06-22
South Dakota,0.0027000000000000435,2024-06-22
Tennessee,0.0025999999999999934,2024-06-22
Texas,0.08059999999999962,2024-06-22
Utah,0.0012999999999999622,2024-06-22
Vermont,0.9996,2024-06-22
Virginia,0.6367999999999994,2024-06-22
Washington,0.9377000000000003,2024-06-22
West Virginia,0.001500000000000004,2024-06-22
Wisconsin,0.4334000000000004,2024-06-22
Wyoming,1.0000000000000776e-4,2024-06-22
National,0.4393,2024-06-22
Nebraska,0.0018999999999999892,2024-06-22
Maine,0.6837999999999996,2024-06-22
